country,iso2c,iso3c,year,NY.GDP.PCAP.PP.CD,status,lastupdated,region,capital,longitude,latitude,income,lending
East Asia & Pacific (IDA & IBRD countries),T4,TEA,2013,11080.2691563988,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),T4,TEA,2000,3350.23591531014,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),T4,TEA,2008,7481.67840999925,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),T4,TEA,2001,3613.11737944719,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),T4,TEA,2002,3914.34228245665,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),T4,TEA,2004,4752.91111044572,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
East Asia & Pacific (IDA & IBRD countries),T4,TEA,2003,4293.59339124142,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Ecuador,EC,ECU,2001,6123.75719042114,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2012,10304.8889975552,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2011,9861.50358079158,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2000,5857.49602188349,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2013,11142.6783620139,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2008,8877.78098746324,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2007,8330.83397706331,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2010,9104.36406319143,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2009,8835.38664603911,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2003,6549.19622691656,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2002,6362.49650203443,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2015,11071.2947208291,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2014,11708.6529969655,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2005,7633.47079951575,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2004,7151.69692844863,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
Ecuador,EC,ECU,2006,8075.33299900992,,2024-03-28,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2013,10623.7378888843,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2015,10890.2417857169,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2014,10306.9158926043,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2009,8663.00247168304,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2012,10506.9681019305,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2011,9178.85358944855,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2010,9033.34440516636,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2005,6721.25308311943,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2004,6362.90444845712,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2003,6075.14513550489,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2002,5895.00533298402,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2001,5788.83176273748,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2000,5581.58759758699,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2008,8385.94489564719,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2007,7830.48935148411,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2006,7260.11803687592,,2024-03-28,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
El Salvador,SV,SLV,2012,6622.57462932175,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2015,7712.37270522968,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2014,7332.90444933331,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2013,6966.57224149774,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2010,6200.23976659878,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2009,6019.90895281215,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2008,6133.67452391685,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2007,5914.68771380769,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2006,5663.65859083786,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2005,5262.80810711318,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2004,4971.34793419768,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2003,4805.71701810257,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2002,4652.09319364137,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2001,4527.22394206947,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2000,4410.68213999298,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
El Salvador,SV,SLV,2011,6542.94498027132,,2024-03-28,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
Equatorial Guinea,GQ,GNQ,2000,7617.72058379717,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2011,29556.1131009785,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2010,28424.5193646018,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2009,32341.2834052657,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2008,33261.8694024872,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2007,29052.4912761558,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2006,25714.1563513609,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2005,24249.8704711482,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2004,21074.6166064948,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2003,15563.0627818226,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2002,14024.4904417034,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2001,12119.4663738759,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2015,20858.0964445122,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2014,29197.6917281299,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2013,30083.8920985237,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2012,32457.5507821101,,2024-03-28,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Eritrea,ER,ERI,2012,NA,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2011,1628.75050902937,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2010,1496.07677946095,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2009,1476.51524777382,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2008,1449.06352496892,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2007,1618.84910743023,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2006,1578.93833300922,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2005,1573.08209561323,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2004,1523.88399823824,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2003,1523.31502486461,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2015,NA,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2014,NA,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2013,NA,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2000,1462.7410222242,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2002,1598.41844048938,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2001,1581.02966245979,,2024-03-28,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Estonia,EE,EST,2001,10317.3071932177,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2000,9422.49706491914,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2011,24557.2361475947,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2010,21615.7400462342,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2013,27464.5186781161,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2012,25996.0467779508,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2007,22200.2322815317,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2006,19345.2032742068,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2009,20477.258451618,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2008,22802.3421764634,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2002,11663.2715046648,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2015,29175.9259267894,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2014,28945.4653303277,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2005,16634.8927393745,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2004,14536.7596770475,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2003,13133.2836551089,,2024-03-28,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Eswatini,SZ,SWZ,2012,8027.3054882824,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2015,8580.6399912768,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2014,8557.26528645667,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2013,8463.33412798927,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2008,7072.52756517362,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2011,7814.51844166433,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2010,7524.31039369291,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2009,7196.13785201138,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2004,5493.80164500431,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2003,5197.04912994515,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2002,4943.39322633217,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2001,4705.42569697428,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2000,4601.88606874065,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2007,6920.10034725332,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2006,6489.39383360385,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Eswatini,SZ,SWZ,2005,5971.67024989647,,2024-03-28,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,IBRD
Ethiopia,ET,ETH,2015,1630.87746187943,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2011,1114.04597197907,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2014,1488.62575532765,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2013,1261.11329988192,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2012,1191.44062232971,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2008,856.659778813973,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2007,780.532556968826,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2006,701.600498674121,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2005,631.673170550399,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2004,563.508562084278,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2003,497.275623822034,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2002,513.120316650617,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2001,512.520781339025,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2000,476.528464196205,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2010,1010.02202703432,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2009,912.108359381051,,2024-03-28,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Euro area,XC,EMU,2001,26305.6718899422,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2007,34236.4333270951,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2008,35526.6008460489,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2010,35569.3000029905,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2002,27343.7455973715,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2011,37219.9615599133,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2013,38776.2915191614,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2014,39735.3790771434,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2000,25115.6367957873,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2005,29887.8343434023,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2009,34606.5681981904,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2015,40825.2215785785,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2003,27797.955437834,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2006,32342.2770592701,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2012,37592.8469877193,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2004,28892.1673935577,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2003,18206.7619263442,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2001,16736.5433527727,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2000,15929.422347425,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2014,30499.8540026592,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2013,29761.5521491553,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2004,19331.3198860674,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2005,20360.7536503572,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2007,24165.8745647472,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2002,17540.3508550987,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2006,22542.0254685665,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2009,25080.6146444415,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2015,30934.1935813693,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2012,28478.2497084976,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2010,26142.2509262441,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2008,25812.3590474013,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2011,27707.1423860651,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2015,19251.7241610224,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2012,17915.1509817093,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2000,6197.47724995281,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2002,7016.66060793803,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2004,8659.32823413123,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2001,6544.80313553616,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2014,19693.9410864472,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2011,16894.3824266689,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2013,19329.3886407397,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2010,15302.0511739335,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2003,7754.23729975146,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2006,11651.9801383723,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2005,9750.32128710493,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2007,12971.2151584486,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2008,14824.0720163905,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (excluding high income),7E,ECA,2009,14293.4559139215,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2014,20235.8677090873,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2003,8201.95676200488,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2008,15279.8521615628,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2004,9147.37160598061,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2006,12012.448197366,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2009,14889.4481997819,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2012,18519.28528497,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2007,13406.2248329714,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2013,19795.8533706471,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2010,15923.6962984185,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2000,6618.77064013541,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2015,20030.0334226634,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2011,17516.3040240489,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2001,6996.65781489605,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2005,10162.7976471453,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2002,7511.48865519863,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2010,32862.5869453668,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2009,31815.3158671466,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2011,34495.0861652648,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2013,36064.8659258247,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2005,26814.1023609444,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2008,32492.650614955,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2007,31039.7498228511,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2015,38223.3372508803,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2014,37065.005126408,,2024-03-28,Aggregates,,,,Aggregates,Aggregates
